customer_id|name|email|phone|address|birth_date|join_date|last_purchase|total_purchases|total_spent|segment
ca5650b7-6b1c-429d-9086-4ab812e39135|João Guilherme Lopes|theodororios@example.com|+55 (084) 4663 5796|Morro de Cassiano, 3, Nova Floresta, 49436-202 Camargo Paulista / PB|1949-08-14|2023-10-14|2024-01-02|341|1804.03|A
3913f944-cf0a-4814-86e9-cbbcd954f38d|Maria Laura Rezende|henry-gabrielsilveira@example.org|(021) 6499 9295|Chácara Cavalcante, Santana Do Cafezal, 77756-738 Brito de Goiás / RO|1992-01-30|2024-05-02|2024-09-27|474|1015.53|D
fe735aa9-b6bb-4c27-829a-d55dcb342970|Luiz Felipe Barros|ana-juliapimenta@example.com|+55 (021) 0298-9592|Trecho Moreira, 230, Conjunto Taquaril, 29579-861 Garcia / PB|1983-07-03|2021-11-01|2022-03-19|395|236.14|C
dadeac05-3b65-4e27-b25a-ec109b555620|Calebe Albuquerque|duartebeatriz@example.net|+55 (011) 9224 6612|Lagoa de Rios, 16, Candelaria, 29358967 Mendes / PI|1998-07-28|2020-09-20|2022-06-04|314|5482.88|B
d180fa69-c8c8-4e65-a422-b7bd635ac603|Vitor Gabriel da Mata|rgarcia@example.org|+55 51 7462 9408|Campo de Casa Grande, Jardim América, 50836-674 Farias / AC|1970-11-02|2024-01-25|2024-09-09|167|7910.03|A
1651230d-cc54-4ca6-9cfc-41e5b73cb71d|Thiago Lopes|rafael20@example.org|41 9419-1246|Trecho de Nogueira, 788, Vila Jardim São José, 63233-101 Oliveira de Minas / MA|1950-09-23|2021-12-29|2024-10-17|256|7178.87|A
ae230138-834f-4395-b666-42d9bc56f9b2|Aylla das Neves|alvessara@example.org|+55 (051) 0618 7578|Trecho Luísa Dias, 90, Vila Piratininga Venda Nova, 75828-810 Farias de Rezende / RN|1945-06-08|2020-09-04|2023-06-05|151|4283.01|B
7f596dc5-188a-4f89-a6e2-aeb3504b077a|Juan Dias|pedroda-rosa@example.org|21 6205-2697|Estrada da Mata, 35, Funcionários, 39498-259 Guerra / RJ|1934-06-11|2024-07-01|2025-01-08|55|929.45|A
cacbdebf-8d9a-44cc-9fa8-68995928b90c|Bryan Abreu|caleb65@example.com|0500 400 1998|Pátio de Cavalcanti, 62, Vila São João Batista, 06315321 Pinto de da Cruz / SE|1998-10-06|2021-08-06|2024-06-10|247|8089.62|C
4ef0fd19-8ba0-4625-ba5e-e9605a2d0b41|Dra. Lara Vargas|biancapereira@example.com|+55 21 8820-7241|Colônia Benjamim Moura, 69, Conjunto Jardim Filadélfia, 26306-682 Rios / SE|1996-11-27|2023-04-28|2024-05-27|296|3620.97|D
4f0f8883-4e78-4f4e-8db1-67e50df22d24|Dra. Mariah Cardoso|aylaandrade@example.net|+55 (061) 0024 3352|Distrito João Vitor Machado, 398, Camponesa 2ª Seção, 76343169 Costa / SC|1954-08-09|2023-01-07|2024-07-18|20|5695.89|C
31d82bfc-aaa2-422f-be48-ad3a7ca772f8|Emilly Porto|ilopes@example.net|+55 (031) 2426-9229|Esplanada de Pacheco, 78, Ventosa, 55728-749 Cassiano / AM|1952-09-02|2023-04-28|2025-04-11|217|5374.3|D
22fd42d9-a2fa-4a50-b5be-3a49ea75b01e|Marcos Vinicius Jesus|goncalvesisaque@example.com|+55 (084) 7431 2315|Área Enrico Siqueira, 9, Vila Pinho, 99939298 Novais / PB|1947-08-07|2021-07-09|2023-07-16|97|2502.72|C
e2c51788-5d8a-4de4-bc42-a96f23427d5c|Sr. Fernando Montenegro|rafaela77@example.net|+55 (011) 9524 4438|Trecho Pedro Miguel Pastor, Conjunto Providencia, 47814-429 Moraes de Mendonça / PI|1992-01-06|2020-05-31|2020-09-07|165|3289.87|C
843d5e64-a7d5-481d-8a1a-5aa32c48fff9|Sara Jesus|xcavalcanti@example.org|+55 (051) 9941-2247|Praça Diogo Monteiro, 27, Califórnia, 88066304 Novaes do Norte / AC|1950-12-03|2020-06-05|2023-09-08|70|1324.64|C
c0bcc457-de71-44f3-b9f0-782c535538e3|João Miguel Cassiano|omoreira@example.net|+55 (084) 0096 2775|Recanto Caldeira, Vila São Gabriel Jacui, 15978-766 Rios Alegre / ES|1955-04-22|2024-10-06|2024-11-27|477|1266.92|A
46a4c27a-5c77-4065-8f56-62e7b2ad2280|Ana Luiza da Costa|leandrosouza@example.org|+55 84 5793-8541|Vale Cassiano, 68, Pilar, 46182-493 Barros do Galho / PB|1994-12-24|2020-08-27|2024-05-05|172|5318.18|A
b523c7b0-d7de-49b3-889e-365190fd51d2|Luan Brito|luanfernandes@example.com|+55 (011) 5718-6308|Distrito Gael Dias, 42, Europa, 15588-165 Gomes do Campo / MG|1993-01-31|2022-11-09|2024-12-22|356|7225.16|A
a49a0b50-1b74-4fe9-8f08-92b0c57a6cfa|Dr. Bryan Carvalho|maria-juliaviana@example.net|71 0337 2221|Praia Ana Luiza Aragão, 786, Etelvina Carneiro, 44998122 Ferreira / SE|1947-09-16|2023-10-08|2025-02-19|294|6646.35|B
e5234768-4d4c-4270-a10d-17e5955ec0c3|Ravy Correia|cardosoalicia@example.net|+55 (071) 5243-7171|Praia Diego Pires, 82, Ápia, 67932-989 Casa Grande de Gomes / CE|1968-07-11|2023-08-06|2025-03-22|262|7326.04|C
5385c1ea-9145-498f-ae51-db1d00ee5369|Luiz Otávio Ferreira|novaisana-clara@example.net|+55 (011) 5618 4950|Via de Azevedo, 54, Nazare, 60347-445 Viana / AL|1981-08-26|2024-01-09|2024-10-22|275|2772.92|B
1cb4784b-09f8-44eb-aa68-72324d24c47c|José Rezende|melinacardoso@example.org|+55 (051) 3317 1145|Conjunto Fonseca, Vila Real 1ª Seção, 07671-786 Pastor da Mata / BA|1993-04-14|2022-08-24|2024-04-11|391|4696.53|A
22cba155-8755-4e8c-a589-4bf53542546c|Sr. Vitor Hugo Siqueira|siqueiramathias@example.org|+55 (041) 4599-2154|Avenida Raul Jesus, 91, Boa União 2ª Seção, 79360-429 Duarte / RO|2002-06-14|2021-12-28|2022-03-29|420|7982.31|D
7a9b9ba4-ad5e-4f42-90cc-6bc64f8dfed9|Ana Luiza Siqueira|otavio64@example.net|(084) 5438 5761|Travessa Caldeira, 90, Vitoria, 79150531 Novaes / PR|1992-08-17|2020-10-03|2021-08-07|248|6524.43|A
c61f6048-e323-4dab-903a-0daf6c22d25d|Lívia Sampaio|luna23@example.net|+55 51 7778 1335|Quadra de Albuquerque, 6, Nossa Senhora Da Conceição, 13801596 Melo da Serra / AM|1948-08-10|2023-03-03|2023-03-13|247|9567.83|C
d4c2e307-a9c4-4327-9ffc-0d46f4a98b17|Gabriela da Conceição|danielanovais@example.org|+55 51 0178 8665|Trevo de Borges, 46, Andiroba, 43651-792 Guerra do Norte / SP|1991-01-14|2024-05-05|2024-09-15|467|6326.87|B
68a53d00-a3d4-4bb3-817d-fdca6348a784|Gael Carvalho|rebecarios@example.net|+55 84 7627 0721|Vale Gael Brito, 53, Das Industrias I, 19113-562 Vasconcelos da Serra / BA|1939-06-02|2025-03-07|2025-03-09|202|936.82|A
732eb8ad-15a3-4153-b671-ece15dce9338|Alícia Monteiro|pduarte@example.org|+55 (041) 4982 3913|Colônia de Teixeira, 13, Anchieta, 89271-927 Porto das Pedras / MG|1949-08-31|2020-09-16|2024-08-21|362|9226.64|D
bcabaf6b-65ed-4c4b-afac-2f82d5012a7a|Matteo Carvalho|joaquim12@example.org|+55 51 2095 6563|Aeroporto Sophia Campos, 985, Confisco, 45727-864 Viana / ES|1995-11-17|2025-03-19|2025-04-08|489|7901.66|C
9ad46211-eefd-493a-8e64-cabd6339ef08|Miguel Souza|vasconcelosbenicio@example.org|(051) 0613-1127|Trevo Gael Henrique Casa Grande, 9, Alta Tensão 2ª Seção, 63009-578 Cirino / PB|1968-02-23|2022-12-09|2024-07-22|358|4493.61|D
7328902d-d539-4bf8-8ccf-a52f5bb867b4|Sr. Davi Lucca Vieira|maria-luisaabreu@example.org|0300 274 4373|Feira de Leão, 66, Castelo, 84469296 da Mata / PE|1975-01-24|2023-07-08|2023-11-30|37|8413.21|D
fd69c6ac-fcc1-46ee-bca8-f1ceff54ee6e|Lucas Gabriel Correia|nicoleda-conceicao@example.org|84 5475 4171|Fazenda Aparecida, 9, São Luiz, 82791292 Dias da Serra / MT|1985-10-13|2021-09-01|2023-04-02|497|8230.15|D
4dc73c10-034f-42d4-a56e-0c6df74e68de|Bernardo Lima|freitassophie@example.com|+55 (071) 1201-7116|Trecho Azevedo, 65, Conjunto Novo Dom Bosco, 58234032 das Neves de da Rocha / PE|1943-05-03|2020-12-21|2022-11-29|346|3506.31|A
41ad0439-5d24-4667-90a8-90f67b45d59e|Ana Sophia Sampaio|heloisa42@example.net|0800 082 9669|Rodovia Duarte, 76, Lorena, 63597-096 Sales / BA|1988-09-24|2024-04-23|2024-09-21|211|5527.57|A
9d60fcfa-e4b0-4b02-bf7b-27ba91ce7794|Amanda Teixeira|alvesnicolas@example.com|(084) 3397 9739|Chácara Ferreira, 3, Vila Petropolis, 60823785 Cavalcanti / PR|1984-04-28|2020-09-15|2023-06-28|346|2020.43|B
2bea3ae6-bee2-45ae-8910-a17241ccd75c|Carlos Eduardo Abreu|esa@example.com|81 0278-0219|Praia de Jesus, 12, Apolonia, 04156299 Monteiro da Praia / AM|1943-01-27|2024-04-05|2024-11-03|374|8928.39|D
6344c414-ebf2-4499-a13b-df3143d3bf77|Isabella Freitas|emoreira@example.org|+55 (011) 6076 8172|Praça Pinto, 9, Parque São José, 49869-297 Moura do Campo / MA|1976-07-17|2020-09-14|2024-06-27|154|7344.68|D
8e23ade6-6c12-46d5-8406-f6abeb8f9ba1|Melina Vargas|sabrina94@example.net|(051) 2793 8004|Pátio da Paz, 8, Frei Leopoldo, 07811-178 Dias de da Cunha / DF|1989-02-10|2024-01-01|2025-02-03|246|8173.45|B
eaa08d40-1d52-4fb2-9962-6a54bb917f1b|Srta. Luna Cardoso|luanmonteiro@example.com|81 5562-2056|Vila Casa Grande, 978, Inconfidência, 54112-669 da Rocha Alegre / RS|2000-02-07|2023-07-05|2025-05-04|463|4767.94|D
85c4413e-fd8b-4b99-9712-a1c04c31e072|Dr. Ian Silva|mariaharaujo@example.com|(011) 6225 4483|Via de Nogueira, 93, Tupi A, 37695448 Silva / MA|1996-04-11|2021-03-20|2025-05-05|20|8001.18|A
dc7a7843-0065-4513-a28c-548087724fa1|Maitê Garcia|crodrigues@example.net|11 4081-1116|Setor de Sá, 210, São Jorge 2ª Seção, 75489404 da Rosa / RO|1983-03-15|2025-03-27|2025-04-27|230|980.95|D
894b740d-c582-44d4-bf70-35bad00425aa|Dra. Maria Eduarda Farias|emanuella20@example.net|(021) 0203 9545|Condomínio Vinicius Campos, 77, Diamante, 75501-267 Barros / PE|1968-02-06|2020-05-17|2020-08-06|483|3982.27|B
b11a47d2-cde7-4fdd-87af-1e458c1c4a3c|Maria Alice da Cunha|isaac00@example.org|31 7095-4033|Rodovia das Neves, 6, Novo Tupi, 29799-702 Cavalcante / AC|1954-04-08|2021-08-02|2023-08-17|89|5109.85|C
0d1ac999-b99f-4da0-a5d4-aa6760e68cea|Maria Julia Lopes|cirinojuan@example.net|51 3917 3643|Área João Lucas Montenegro, 85, Vila Calafate, 09748750 Albuquerque de da Rocha / MT|1981-05-06|2021-01-01|2021-04-21|83|710.43|B
296e63ae-9364-4270-b663-626b91a2253f|Joaquim Silva|ysales@example.org|(021) 7088-9976|Largo de Moraes, 699, Nova Cachoeirinha, 18603634 Abreu Grande / RN|1950-06-02|2023-12-11|2025-01-11|382|3535.99|D
0594835d-2a5a-494d-9d08-9e91a89038ab|Valentim da Costa|levivieira@example.net|0300 355 9869|Núcleo Lima, 13, Conjunto Capitão Eduardo, 47973-903 Cassiano das Pedras / RJ|1937-10-14|2025-01-08|2025-02-25|92|5844.79|B
0182b45c-9964-4c4f-8bbc-717f1adcbad9|Davi Barros|enzogomes@example.com|(031) 7558 7996|Residencial Cirino, 24, Venda Nova, 03458495 Garcia / PR|1967-08-19|2022-10-20|2023-03-26|252|6266.91|C
5165651b-e0b0-4fe6-9b4c-4906413bd8f3|Dr. Noah Barbosa|enzo05@example.net|41 3630-7444|Viaduto Luiz Gustavo Nogueira, Vila Vista Alegre, 59751-270 Sá / AM|1969-11-22|2024-01-12|2024-07-25|261|825.51|B
ebf48cc7-eda6-42d9-b822-32b15886c2f0|Isadora Rodrigues|casa-grandejose@example.org|+55 (051) 5440-0108|Vila Camargo, 76, Nova Floresta, 45029253 Barbosa / CE|1946-03-10|2023-08-19|2024-02-23|199|1959.47|A
234d0216-cf8a-436a-8261-ed08e323bf67|Benício Sá|lopesevelyn@example.com|+55 11 4668-3026|Passarela Isabel Rodrigues, 75, Biquinhas, 56126412 Rodrigues / RJ|1967-02-12|2020-07-25|2022-10-31|53|50.62|A
20fd6eca-4da6-43c6-a335-f1d6d59cfa99|Elisa Teixeira|ana-luiza86@example.org|(021) 2911 3833|Lago de Costela, 31, Vila Suzana Primeira Seção, 68234192 Aragão / RO|1976-03-21|2023-07-02|2024-08-20|453|4499.86|A
30594ae9-acd8-44c4-9ddf-ef47013f1176|João Lucas Albuquerque|tbarbosa@example.com|+55 81 5579 5341|Aeroporto de Castro, 505, Coração Eucarístico, 42830-321 Cardoso / PB|1939-01-05|2022-08-18|2024-05-17|437|6978.73|C
eaed618a-37ae-48b4-aa28-5363172eb47f|Pietra Gonçalves|zda-cunha@example.org|(011) 1420 9151|Colônia Freitas, 6, São Geraldo, 11145-340 Macedo de Vasconcelos / MG|2005-01-15|2020-07-23|2022-01-05|101|3530.42|D
1cc6e7c4-eb27-4aba-b365-cc9466f79272|Eduardo Duarte|igor12@example.org|+55 (081) 3308-8389|Fazenda de Fonseca, 27, São Pedro, 34714021 Sá das Pedras / MG|1959-08-05|2025-04-23|2025-04-28|403|2138.74|D
aac110b8-abfc-4feb-a0a8-b94db8a44665|Sophie Pimenta|ayla88@example.com|+55 (081) 6424 9625|Recanto Ana Clara da Mata, 699, Gutierrez, 90357-320 Mendes / CE|1947-02-02|2023-03-11|2023-11-15|180|4428.12|A
84e3866c-7ccd-4d2b-b513-84e7e261c56e|Matheus Moreira|sophiagomes@example.com|+55 (031) 6873-5186|Estrada Carolina Duarte, Marajó, 94268218 Fernandes de Ramos / PB|1993-12-18|2022-07-24|2024-02-20|426|1699.42|D
2c661997-49db-4dee-8b39-bfa00dac8a9f|Paulo Rocha|nascimentoarthur-gabriel@example.com|+55 81 7090-1382|Avenida Valentina Alves, 3, Urca, 05954731 das Neves do Amparo / RO|1986-02-12|2021-12-04|2024-12-19|365|7897.32|D
f8b8ba0b-94ce-4d9e-9959-c72e1a6bc399|Ana Carolina Sampaio|juannovais@example.com|(041) 2293 5445|Condomínio Castro, 961, São José, 06002-753 Vargas / RS|1992-11-06|2021-02-26|2023-10-04|20|697.99|A
85aff42c-b786-47f2-80b6-4c8e04673fd1|Augusto Mendes|zvargas@example.net|+55 (031) 1405-9595|Trecho de Moreira, 846, Confisco, 50422575 Costela Grande / BA|1996-05-17|2020-05-27|2024-07-19|123|7669.59|C
4f37a663-3103-4d16-b2cd-3c9dce9e60a3|Juliana da Luz|sophiacasa-grande@example.com|+55 (041) 3264 4533|Avenida Guerra, 4, Vila Nova Cachoeirinha 3ª Seção, 81488-060 Carvalho Verde / AM|1985-04-04|2021-03-21|2021-08-23|31|1011.6|B
f524b4e8-7292-4683-851c-4ff106839e8d|Marina Cavalcante|auroramachado@example.net|+55 (011) 7676 1042|Lago Juan Brito, 8, Aparecida, 78883-046 Fogaça / SE|1967-03-01|2024-10-01|2025-04-17|25|2960.36|D
630c4ced-224c-43ec-b1c6-9bcb6e8c6da0|Valentim Dias|anna-liz62@example.com|71 9983-7555|Praça de Pimenta, 27, Nova Vista, 74907291 Cunha / AM|1946-01-31|2021-08-17|2025-03-14|364|2063.32|D
f961bf8c-59f3-494b-ab38-32e2fb26dc5b|Srta. Maria Clara Araújo|kevinmacedo@example.net|0500-158-4160|Viaduto Souza, 1, Novo Santa Cecilia, 49555-631 Siqueira / DF|1995-05-20|2020-06-15|2021-07-24|6|2796.51|A
95b1ce76-bf9c-463a-be68-ba0b68324402|Dra. Larissa Lopes|marceloborges@example.com|+55 (031) 1522 9485|Chácara de Duarte, 77, Heliopolis, 13194-180 Rios / ES|1991-06-14|2024-01-05|2024-01-29|411|4603.51|A
f8620f9d-0dbd-43cd-9eb2-37da297c2d8d|Caleb Albuquerque|maria-lizda-cunha@example.net|(041) 6199-5333|Loteamento Diego Araújo, 3, Tres Marias, 48362864 Câmara / AM|1944-04-01|2024-03-19|2025-04-25|396|5735.11|B
7127745d-5de5-417e-a90a-4d6763eee9f6|Davi Lucas Rodrigues|macedoarthur-gabriel@example.com|+55 (021) 1342-9050|Residencial Hellena Viana, 627, Santana Do Cafezal, 71709033 Rios / GO|1957-10-16|2022-03-24|2024-05-13|332|2197.91|B
a7f333d8-e1d7-4374-8e10-2e73a5ea0ee0|Lucas Cardoso|oda-paz@example.net|+55 (041) 6116-3625|Largo Jesus, 6, Santa Maria, 20942-406 Porto de Goiás / CE|1987-06-14|2021-07-17|2024-09-28|217|4699.68|B
e31ee453-aa19-4073-b7ca-ff38676e87b9|Vicente Abreu|rmoura@example.org|+55 21 6279-0277|Lagoa de Jesus, 547, Apolonia, 40616-681 Silveira / MS|1934-06-11|2022-06-15|2022-06-28|413|7699.73|D
509e2016-9a0e-4937-8793-aae2c3ab15b0|Josué Abreu|qcamargo@example.com|+55 61 8920-9963|Vale de Pires, 53, Marilandia, 09034-987 da Rocha da Praia / SP|1954-09-05|2022-12-13|2025-01-01|233|5061.02|A
382aa8e4-4d99-4f0e-9848-776918301c97|Sr. Fernando da Paz|emanuelly48@example.org|+55 41 9440-7720|Jardim da Costa, 55, Gutierrez, 96345077 Rodrigues do Amparo / PR|1970-05-05|2024-10-06|2025-03-28|298|5999.58|B
cde5edde-1eb3-48b7-9d2b-bb46c3f7adb4|Thales Alves|hadassa09@example.com|(011) 2373-7642|Alameda Carvalho, 8, Céu Azul, 89972-306 Pereira das Pedras / DF|1950-01-05|2023-03-09|2024-01-01|258|3670.41|A
7121210f-aa95-42e8-aeb7-4329366d059c|Sara Souza|bcarvalho@example.net|(051) 6235 0990|Residencial da Rocha, 88, Maria Tereza, 53561-663 das Neves / TO|1957-03-19|2022-11-20|2024-12-18|133|8575.97|B
d983d347-41a7-496f-8454-737f48d91c72|Luigi das Neves|wsantos@example.com|61 5164 6937|Viela Júlia Nascimento, 24, Glória, 35479409 Azevedo / DF|1991-02-12|2021-07-27|2022-12-10|88|7922.88|B
5cde98b4-5a0c-41f9-a0df-95236e78c727|Isaque Andrade|aylafreitas@example.net|+55 81 2110 4501|Avenida Júlia da Mota, 90, Mineirão, 31186-699 Souza Alegre / MS|1979-02-05|2020-07-02|2024-05-29|163|9503.43|C
955c27e0-f1a1-41a2-b7d1-a264ae587a90|Sra. Marcela Gomes|cnogueira@example.org|(071) 0709-9865|Condomínio de Sousa, 45, Vila Boa Vista, 04533306 Pimenta Paulista / RJ|1951-11-27|2021-05-25|2023-03-04|41|8530.06|A
6582dcc3-711d-4a48-b28f-05ceec41c81f|Maria Alice Fogaça|maria-alice98@example.net|(031) 5678 3550|Aeroporto Laís da Rosa, 51, Mariquinhas, 40306695 Costa de Siqueira / GO|1992-12-09|2024-03-24|2024-10-12|377|9816.49|C
a3bb91b4-5bd3-473c-8e8b-355ebf7bb6da|Emilly Novais|da-costamateus@example.com|+55 (021) 5534-4678|Travessa Nascimento, 5, Monsenhor Messias, 88339421 Sampaio da Praia / PR|1968-10-20|2024-05-23|2025-01-11|99|8852.44|B
ba7fb1d3-9cf3-4396-a870-65a23694449e|Nicole Carvalho|levi88@example.org|(041) 8435-1109|Praia de Vasconcelos, 5, Bonfim, 06699-643 Pereira / GO|1982-08-23|2024-06-24|2024-12-24|417|9395.88|B
f33710ca-b9a2-481d-98e6-97d7ed3ad11f|Isabelly Cardoso|ycaldeira@example.org|(081) 9082-4479|Avenida Machado, Vila Madre Gertrudes 3ª Seção, 61481328 Brito / AL|1977-04-26|2021-03-07|2023-03-24|260|6764.33|D
f71a8373-1229-4b24-a089-8f37bbc57c88|Dra. Bianca Montenegro|bellada-mota@example.org|0500 969 9377|Distrito de Machado, Nova Cachoeirinha, 51109390 Gonçalves do Oeste / MT|1947-07-18|2022-01-15|2024-08-14|352|9884.73|A
e27a0822-5eb2-48e3-bf1f-3e9298af3e30|Nina Freitas|maitemachado@example.net|+55 51 6303 0531|Favela Beatriz Novaes, 1, Conjunto São Francisco De Assis, 50766-525 da Luz / GO|1984-12-11|2021-10-26|2023-07-26|313|3046.83|C
bc9a96fa-a7c4-4d5b-8945-eb51d6f6a8ba|Sra. Clara Monteiro|matheusda-costa@example.com|41 6181 9671|Aeroporto de Araújo, 50, Tupi B, 63241899 Teixeira / CE|1984-02-29|2023-03-04|2023-10-20|64|6326.68|C
1e5b4f9d-e19b-426e-b14a-5279247f2d18|Manuella Albuquerque|milenacarvalho@example.com|(051) 7396 4451|Recanto Maria Julia Rodrigues, 11, Primeiro De Maio, 21604330 Lopes de Barros / PE|1958-04-03|2023-09-12|2024-07-13|330|2712.29|A
dc9eedca-aec5-4600-8720-1fc4e556ab82|Antonella da Mata|levicampos@example.net|(051) 0414 7399|Setor Cauã Cavalcanti, 46, Maria Virgínia, 63645-851 Pires das Pedras / MT|1993-09-24|2021-12-12|2023-01-09|393|5270.32|B
8a5ca039-f04c-44d9-9c52-7c1ea162f1f3|Gabrielly Abreu|xpimenta@example.net|(041) 9766-7519|Morro Casa Grande, Ventosa, 67663-880 Rodrigues da Praia / AL|1974-11-03|2024-11-23|2024-12-14|319|4028.6|D
165aca6e-3f01-4f7a-a8dd-7db7de51c8e7|Maysa Cassiano|guilhermemarques@example.org|(031) 0129 9328|Fazenda Abreu, Providencia, 84421182 Siqueira de Rios / RJ|1995-01-06|2023-03-29|2024-09-01|140|9678.55|D
bfae64f3-f600-42be-af9a-5191e335c4a9|Sabrina Cardoso|ana-sophiacavalcante@example.com|+55 71 2230 1805|Setor Almeida, 8, Barão Homem De Melo 3ª Seção, 35269909 Azevedo / SC|1946-07-01|2022-04-13|2024-07-04|112|9070.09|B
84179436-5c9a-406b-9971-5774a6376723|Thales Silveira|rda-cruz@example.com|41 3474 7768|Alameda Raul Alves, 6, Miramar, 13129245 Azevedo / AM|1975-12-01|2021-09-20|2021-12-16|347|1474.9|A
a8878af8-4368-4414-b8bb-4e9e17f2591f|Bryan da Mata|da-cruzpedro@example.com|84 8975-0542|Condomínio de Novais, 10, Jardim Montanhês, 80525-954 Costela das Flores / SC|1979-08-20|2020-10-21|2024-11-07|206|1938.29|D
1e57161e-13cb-452f-89c0-1fc1afc50bda|Brenda Almeida|tandrade@example.com|(084) 2595-3567|Condomínio de Rodrigues, 372, Garças, 63295-788 Martins / DF|1964-02-19|2024-12-22|2025-02-25|151|3895.91|A
6c2f3c7f-953f-44a5-9401-827159ae60e2|Fernando Siqueira|isabella05@example.net|+55 81 7627 7777|Largo Pereira, 7, Álvaro Camargos, 75359395 da Paz / MT|1943-09-02|2022-01-14|2023-08-27|160|1664.46|D
b4e6d1ba-818f-4974-8466-69d22a86400e|Sra. Ana Laura Peixoto|walmeida@example.org|+55 81 1823-1975|Viela Azevedo, Vila Antena Montanhês, 59626802 Barbosa de Goiás / TO|1961-11-19|2023-02-06|2025-03-04|426|6979.72|D
47f2d99b-43c4-4771-a700-b6aa0fd56d36|Carlos Eduardo Peixoto|gustavo-henrique84@example.org|11 7122-0671|Distrito Benjamim Azevedo, 96, Concórdia, 49828-769 Viana / PB|2002-01-23|2025-04-04|2025-04-14|215|4733.0|B
7411e141-3960-439a-b382-faa036b2dcbf|Dr. Breno Cardoso|goncalvesigor@example.org|31 4647 5392|Rua Maria Vitória Garcia, 5, Milionario, 94397563 da Paz Paulista / AP|1968-02-26|2020-06-18|2023-09-29|267|2612.59|A
45bf1044-4d85-4010-bea7-644649b2d12a|Pedro da Paz|yurinovaes@example.net|(081) 0979-2122|Chácara Ana Clara Cavalcante, 84, Vila União, 88022-073 Guerra do Amparo / AL|1971-11-11|2020-10-04|2023-09-03|283|1470.63|A
85644c7e-dfb9-4ba7-972f-226ac241cfcc|Srta. Maria Luiza Viana|aylacaldeira@example.net|0800 945 5027|Vale de Cavalcante, 93, Embaúbas, 22934688 Abreu / RN|1942-10-12|2025-04-09|2025-04-25|152|3429.45|C
4076d771-76a9-4130-aa81-373fbaea661c|Cauê Fernandes|barbosamaria-isis@example.net|+55 41 5464 3496|Trevo Maria Sophia Lima, 888, Vila Maloca, 13110694 Nascimento da Prata / PA|1976-01-26|2021-08-15|2023-12-11|404|6450.05|D
284d4f44-5a9a-4f0e-8193-385e96e5301e|Isabel Santos|souzaisaque@example.net|71 6975-2762|Rua de Pimenta, 38, Santa Maria, 77351-833 da Paz de Vieira / TO|2001-10-22|2022-08-12|2022-12-21|406|1898.63|D
d1d49b28-7f5d-448e-a09c-2a79e70306a1|Srta. Vitória Barros|amandamartins@example.org|+55 (041) 2506 7114|Rodovia de Macedo, 7, Atila De Paiva, 82832-419 Barbosa / RS|1980-10-20|2022-07-08|2025-03-09|19|5326.57|D
c2634667-33d3-4dbb-a5fc-e24645280eca|Mariane Novaes|otavio01@example.org|0500-133-8938|Alameda de Abreu, 2, Nova Cachoeirinha, 31328-400 Fogaça de Vargas / AC|1937-04-07|2021-11-02|2022-07-25|489|5068.8|B
f67ff777-c2bc-4282-8a2c-b10be97ed8a1|Levi Vargas|emanuellyribeiro@example.net|41 9088-7452|Área Maria Júlia Moraes, 47, Dom Joaquim, 35992906 Silva / GO|2000-10-21|2022-04-11|2025-02-11|350|6284.86|D
e77e487d-66f8-42be-a810-984404879215|Alexia das Neves|cassianonathan@example.net|0500-385-6826|Praça Pinto, 4, Vila Paraíso, 35938718 Viana do Oeste / RR|1953-12-22|2021-03-05|2024-04-28|424|9588.25|C
860f70e0-b7bd-4285-85be-964e94ffc621|Luiz Otávio Nogueira|pastoryuri@example.org|(081) 9310-2600|Sítio da Mota, 4, Savassi, 75418-156 Vasconcelos / AL|1962-09-15|2022-08-02|2022-12-25|173|7086.75|D
780bb895-7339-4ab7-8406-1c241e960274|Sra. Esther Oliveira|pcamara@example.com|+55 11 3276-9976|Praia de Montenegro, 1, Vila Havaí, 27879665 Macedo / AL|1937-03-25|2025-01-10|2025-02-13|249|9253.24|A
4e728347-762d-4b64-aa86-d2c1d57012ea|Yan Garcia|cecilia69@example.net|0900 673 1408|Jardim de Rezende, 175, São Francisco Das Chagas, 21130-983 Macedo da Mata / CE|1972-08-22|2022-09-02|2024-02-02|173|9747.65|A
f1183c9a-36d0-447b-bd61-52f1c1090b12|Alícia da Mota|nathan29@example.com|+55 (041) 7471 1818|Morro Vieira, 863, Barão Homem De Melo 3ª Seção, 03017197 da Luz / GO|1978-03-29|2022-01-03|2025-04-15|346|1248.71|B
adbe7159-ef6d-44f1-b374-4546c9beb32a|Ísis da Rosa|vitor-hugosousa@example.com|81 0508-2018|Setor de Câmara, 32, Vila Nova Paraíso, 99489664 Santos do Galho / SC|1995-03-05|2020-09-05|2024-08-04|40|4077.12|C
bee8065d-ade3-4ae5-b0c3-0a22a48c4793|Maria Clara da Rocha|maria-liz16@example.com|41 7362-7329|Aeroporto Henry Gabriel Sá, 41, Juliana, 15019-632 Rezende de Rodrigues / DF|1945-05-12|2021-02-10|2022-05-03|451|9356.82|C
d943cbd5-edb3-4ad1-9ce0-b7ee2c1ee250|Davi Lucca Alves|da-luzvalentina@example.com|(031) 8333-0945|Trecho Maya Almeida, 38, Vila Pinho, 93193731 Cunha / MS|1991-01-01|2022-07-09|2023-10-29|110|8703.89|D
